,img_name,p_sr,p_p_sh,p_p_cn,p_cv_stsh,p_cv_sh,p_cv_mlsh,p_cv_hib
41,IE_240729115113229_000003.png,28.013294350247058,28.126485726003647,28.09905981312287,28.009659118888585,28.01626238863998,28.169807460312406,28.045250414845615
42,K5_240729130243915_000099.png,89.09400988085652,86.55663094055814,88.60552420547835,69.6063107004425,72.25403906850228,77.87445322212405,71.68568537072483
43,TX_240729115619706_000032.png,29.199024538116845,29.50592503454333,29.055722885824046,28.950872487836975,29.026740909393727,29.393786604888312,28.996366225150297
44,TX_240729120108976_000000.png,29.956878543520055,30.151186339472957,29.692924940580067,29.363876468996395,29.469492250248965,29.912454820658837,29.399301304081487
45,TX06_240729114907049_000000.png,28.814160968338356,29.1580575534445,28.65397475613936,28.783918029487875,28.846129428989215,29.17733712883807,28.877951893141116
46,TX_240729115304981_000086.png,29.672169741069734,29.927927012823233,29.584546276299104,29.053294908174138,29.155849746343605,29.69604023585513,29.092085348748682
47,K5_240729130152934_000024.png,28.23266082830575,28.52247904883466,28.686805301480007,28.889475434098898,28.894366070336808,28.741318344854456,28.756080589245556
48,K5_240729124858547_000106.png,28.57572705526147,28.671238293975314,28.593031997879454,28.44005532988172,28.442600749505445,28.53053047611433,28.482582358491637
49,TX_240729114931795_000032.png,30.736023772034283,30.954124407838435,30.60015650986317,29.481535316261116,29.676718396884667,30.591362637851006,29.520068799669037
50,K5_240729124859305_000112.png,28.35600603359635,28.45944628922147,28.40115078073975,28.33126684512651,28.325342541279408,28.362467985865365,28.36724733603124
51,K5_240729124745617_000099.png,29.426465276961174,29.622219086109443,29.631538238083373,29.707813236989253,29.683782577997093,29.610668027731627,29.62719983696511
52,TX_240729115301156_000043.png,29.543847568706177,29.813769071466012,29.526267890041478,28.909044834547423,29.014072445518117,29.572545475100014,28.967149628614205
53,TX_240729115426205_000045.png,28.595374615625737,29.013102620966755,28.726138246355895,28.758178099163803,28.798457427098413,29.065172788987994,28.851026109224797
54,K5_240729125933926_000050.png,28.87445561304569,28.95660293389712,28.876876693772722,28.638949166663117,28.657817185938455,28.779873905645093,28.683169245799096
55,K5_240729124601044_000110.png,32.17589031386504,32.24579921946085,32.12419860295335,31.497103802480044,31.600995372948994,31.957052166451415,31.48760248386231
56,K5_240729130242315_000063.png,89.09400988085652,86.55663094055814,88.60552420547835,69.6063107004425,72.25403906850228,77.87445322212405,71.68568537072483
57,K5_240729130151008_000010.png,28.305357056516087,28.610596137196257,28.771328581475423,28.964806135517577,28.976606399837333,28.81164040477688,28.844359839184218
58,TX_240729115543740_000035.png,28.05349101921267,28.286254019264184,28.21387971145444,28.27480264178228,28.280304937204352,28.409657629017495,28.32131498845413
59,K5_240729125011309_000084.png,29.29513580994104,29.502889576373658,29.55358604676389,29.480362101711183,29.441758267991283,29.41646348861898,29.402463201125748
60,K5_240729125114846_000021.png,31.254347136600096,31.407539646389814,31.308492570258366,30.965708341147238,31.00476137448812,31.235488983968523,30.874618114507868
61,TX_240729120152652_000057.png,31.37015517673119,31.575671325522123,30.719403801323647,30.35190952916322,30.57694180125921,31.301473979888357,30.363752415375433
62,K5_240729125636792_000262.png,35.27826266904669,34.94915945661599,34.58072283919085,32.47144844136622,32.8236079558414,34.02896041581889,32.441517555077894
63,K5_240729130001582_000077.png,29.464945817695757,29.67160768742795,29.71860008021427,29.772377742760273,29.746612790551076,29.677758718913076,29.695029468753475
64,TX_240729115423782_000024.png,28.80960645684568,29.151082673941062,28.71578076205963,28.630878708600967,28.700320492804856,29.109053948360884,28.72143271356866
65,TX_240729115732660_000041.png,30.744831626161137,30.924084031516678,30.322824988425584,29.867141032269345,30.044034284091357,30.650946712025462,29.908188529766896
66,K5_240729130247350_000007.png,29.133956572465422,29.618358046062156,29.858223985928394,29.63872272110768,29.6779624011875,29.719990304682014,29.537983373371755
67,K5_240729125408832_000326.png,35.76789638356355,35.40335415731236,35.04402671345317,32.65467849352838,33.04046659185106,34.375631891705474,32.608502222141894
68,K5_240729125955196_000029.png,28.745806011905106,28.95569520320192,29.0400622172887,29.198078471563225,29.164995688493953,29.019487028189058,29.13005050441668
69,K5_240729124551189_000022.png,29.4051934842281,29.561720376547463,29.56483289693984,29.29012978078315,29.312838751739566,29.42371997472001,29.334856483729034
70,TX_240729115656949_000052.png,28.507924686788737,28.787822144763716,28.61928515150821,28.526426708497837,28.55703617485886,28.779000204648298,28.590390032167146
71,TX_240729115228771_000031.png,29.578276562545543,29.8289916114356,29.476223105440845,29.275760319106148,29.36028421447662,29.70039882392531,29.30012332789739
72,TX_240729115302130_000054.png,29.686649626945226,29.964591594179794,29.55957086871655,29.28413251139451,29.378959925164597,29.79138060622509,29.318506689335152
73,TX06_240729114817407_000003.png,29.00093344525223,29.45694930218202,29.307403093305968,29.395343693158566,29.438370201250873,29.57229963431579,29.48413008734382
74,K5_240729125810760_000062.png,29.087316875717825,28.98942338506297,28.818726472585325,28.550037651015803,28.545749479127004,28.744393733217176,28.55215071787908
